Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-641.382	-749.0333	107.6513	0.0152751	0.011683	0.00817259	0.030765	0.0119448	0.0495951	7.92973e-05	0.0146554	0.00717671	0.0016589	0.0168988	0.0134833	0.0642998	0.0341424	0.00570859	0.00827291	0.00128822	0.00207975	0.00694129	0.00469247	0.0210749	0.00225947	0.00392131	0.00485236	3.52877e-05	0.000966301	0.00114705	0.0168353	0.00823344	0.00927274	0.0121602	0.00961409	0.00964705	0.00401026	0.00364997	0.00133982	0.0537364	0.00486089	0.00644815	0.0141666	0.0489382	0.0171337	0.056611	0.0159235	0.0263739	0.0398787	0.00333144	0.0606721	0.0282492	0.00107387	0.0241847	0.103969	0.00681388	0.000119262	0.00229592	0.00634354	0.00542308	0.0213852	0.0403424	0.012696	0.0197078	0.00554258	0.000502915	0.0221764	0.0483175	0.0378232	0.00371407	0.0132973	0.038585	0.8748379	1.125162	0.0848667	0.300291	0.687073	1.45545	3.3301	11.7832	1.783575	1.286138	0.01264	0.00966762	0.00676276	0.0254578	0.00988423	0.0410396	6.56179e-05	0.0121273	0.00593867	0.00137273	0.0139836	0.0111573	0.0532076	0.0282526	0.00472382	0.00684577	0.00106599	0.00172098	0.00574387	0.00388299	0.0174393	0.0018697	0.00324486	0.0040153	2.92003e-05	0.000799607	0.000949177	0.0139311	0.00681311	0.00767312	0.0100625	0.00795559	0.00798286	0.00331846	0.00302032	0.00110869	0.0444665	0.00402235	0.0053358	0.0117228	0.040496	0.014178	0.0468452	0.0131766	0.0218242	0.0329993	0.00275675	0.0502057	0.023376	0.000888622	0.0200127	0.0860332	0.00563843	9.86885e-05	0.00189985	0.00524923	0.00448756	0.0176961	0.033383	0.0105059	0.016308	0.00458644	0.000416159	0.0183508	0.0399824	0.0312984	0.00307336	0.0110034	0.0319288	0.339169	0.660831	0.3391685	1.20847
396	-664.0969	-772.3421	108.2452	0.0112335	0.0072775	0.0177132	0.013303	0.0288653	0.0236774	0.00197334	0.00825135	0.000637615	0.00634425	0.00774029	0.00828349	0.0440797	0.0523529	0.00162643	0.00183706	0.00685458	0.00993644	0.0172037	0.00679852	0.0226823	0.0051738	0.0027795	0.00708223	0.00156287	0.00676754	0.000233422	0.00988076	0.00690239	0.0102706	0.0117747	0.00817464	0.000291483	0.0250836	0.00107634	0.00446875	0.0144632	0.0020488	0.00745574	0.00907669	0.0139767	0.00641071	0.0216907	0.0236921	0.0184437	0.00261711	0.00239	0.0552653	0.0347348	0.00188279	0.0661536	0.0820753	0.0284236	0.000149541	0.00433011	0.00015773	0.00351216	0.0376939	0.0328706	0.0166858	0.00465216	0.00140213	0.000444782	0.0083324	0.0468292	0.0108253	0.0118286	0.0103692	0.0201515	0.9606377	1.039362	0.109988	0.340771	0.714722	1.39915	2.93452	9.09186	1.596088	1.08195	0.0112197	0.00726856	0.0176915	0.0132866	0.0288298	0.0236483	0.00197091	0.00824121	0.000636831	0.00633646	0.00773078	0.00827331	0.0440255	0.0522886	0.00162443	0.0018348	0.00684616	0.00992423	0.0171826	0.00679017	0.0226545	0.00516744	0.00277608	0.00707353	0.00156095	0.00675922	0.000233135	0.00986862	0.00689391	0.010258	0.0117602	0.00816459	0.000291125	0.0250528	0.00107501	0.00446326	0.0144454	0.00204629	0.00744658	0.00906553	0.0139595	0.00640283	0.021664	0.023663	0.0184211	0.00261389	0.00238707	0.0551973	0.0346921	0.00188048	0.0660723	0.0819744	0.0283887	0.000149357	0.00432479	0.000157536	0.00350784	0.0376476	0.0328302	0.0166653	0.00464644	0.00140041	0.000444235	0.00832216	0.0467716	0.010812	0.0118141	0.0103565	0.0201268	0.489108	0.510892	0.4891084	1.00123
432	-631.7126	-739.5318	107.8192	0.000710726	0.0242084	0.0230892	0.00423966	0.00910392	0.0144644	0.00688941	0.00540628	0.00105318	0.0154511	0.0176217	0.001565	0.0235409	0.021152	0.00143716	0.00162753	0.000441614	0.00219382	0.00393405	0.0163578	0.0128066	0.00263559	0.00231307	0.00313188	0.000902113	0.00146423	0.00246944	0.0124646	0.0059798	0.00837852	0.00446013	0.00585322	0.000286109	0.00591484	0.00124966	0.00346583	0.0218295	0.00192207	0.0318638	0.0027158	0.0154358	0.0103792	0.0467937	0.00165374	0.00596425	0.00369506	0.00326472	0.00416237	0.00468921	0.000611366	0.0285774	0.038384	0.00366069	0.0029735	0.00147438	0.00027405	0.0151048	0.0142203	0.0046227	0.00434355	0.00444936	0.0193312	0.00777621	0.00395376	0.0196148	0.0159057	0.00490745	0.00331281	0.0111903	0.7769768	1.223023	0.0719931	0.277139	0.670088	1.49234	3.6083	13.8902	1.902528	1.574079	0.00113295	0.0385901	0.036806	0.00675836	0.0145124	0.0230574	0.0109823	0.00861805	0.00167886	0.0246302	0.0280905	0.00249473	0.0375261	0.033718	0.00229095	0.00259442	0.000703968	0.00349713	0.00627119	0.0260756	0.0204148	0.00420134	0.00368723	0.00499247	0.00143804	0.0023341	0.00393649	0.0198696	0.00953228	0.013356	0.0071098	0.0093305	0.00045608	0.00942873	0.00199206	0.00552481	0.034798	0.00306394	0.0507934	0.0043292	0.024606	0.0165454	0.0745928	0.0026362	0.00950749	0.00589022	0.00520423	0.00663514	0.00747497	0.000974566	0.0455547	0.0611872	0.00583543	0.00474	0.00235028	0.000436858	0.0240783	0.0226683	0.00736895	0.00692396	0.00709264	0.0308155	0.0123959	0.00630261	0.0312675	0.0253549	0.00782287	0.00528088	0.0178382	0.299948	0.700052	0.2999476	0.6273211
468	-642.8526	-751.11	108.2574	0.0145557	0.0062277	0.0280064	0.00294147	0.00623828	0.013685	0.00306915	0.0109288	0.0209851	0.0502141	0.0177676	0.00819672	0.0227132	0.0393319	0.00320856	0.00377971	0.00101178	0.00310226	0.00320574	0.00888531	0.0161541	0.0137739	0.00185696	0.00181456	0.00441191	0.00347885	0.000811815	0.018541	0.00191846	0.00219036	0.00805774	0.00644505	0.000233917	0.01642	0.00378777	0.00670418	0.0289717	0.0282823	0.0290574	0.0324772	0.00175939	0.0438594	0.026766	0.00346961	0.00471281	0.0114828	0.00742526	0.0157941	0.00915477	0.0120281	0.00224783	0.0266613	0.00630211	0.0299767	2.59536e-05	0.000451969	0.00600613	0.0172893	0.011276	0.00380456	0.0116912	0.0279771	0.00117263	0.0449598	0.00274568	0.0420937	0.015508	0.0144313	0.0114088	0.9576984	1.042302	0.0995101	0.324532	0.703917	1.42062	3.08136	10.0492	1.668479	1.08834	0.0160672	0.0068744	0.0309146	0.00324692	0.00688608	0.0151061	0.00338786	0.0120636	0.0231643	0.0554285	0.0196127	0.0090479	0.0250719	0.0434162	0.00354175	0.00417221	0.00111685	0.00342441	0.00353863	0.00980799	0.0178316	0.0152043	0.00204979	0.00200299	0.00487005	0.00384011	0.000896117	0.0204663	0.00211768	0.00241782	0.00889448	0.00711432	0.000258207	0.0181251	0.00418111	0.00740036	0.0319802	0.0312192	0.0320749	0.0358498	0.00194209	0.0484138	0.0295455	0.0038299	0.0052022	0.0126752	0.00819632	0.0174342	0.0101054	0.0132771	0.00248125	0.0294299	0.00695654	0.0330896	2.86487e-05	0.000498902	0.00662982	0.0190846	0.012447	0.00419963	0.0129052	0.0308823	0.0012944	0.0496286	0.0030308	0.0464649	0.0171184	0.0159299	0.0125935	0.376899	0.623101	0.3768993	0.905926
504	-646.5707	-753.9795	107.4088	0.0162393	0.0244439	0.016878	0.0249543	0.0224291	0.0547912	0.0259033	0.0155267	0.00642703	0.0354108	0.00816373	0.0402357	0.0288127	0.112397	0.00935413	0.010442	0.0243025	0.01365	0.00514655	0.0170027	0.0165246	0.0147331	0.012852	0.00409835	0.00644221	0.000245049	0.00634982	0.0250646	0.0204459	0.00158842	0.015444	0.00307094	0.00118687	0.0057012	0.00179433	0.00771093	0.0741962	0.010965	0.0522558	0.0452019	0.00975739	0.0622744	0.0506721	0.0172324	0.0160093	0.00875824	0.0161996	0.0100897	0.0058304	0.00995149	0.0136188	0.0392462	0.0114725	0.0251513	0.000352931	0.00834266	0.0345749	0.0091903	0.0809411	0.00967297	0.0111838	0.0314789	0.0170024	0.0799338	0.0096105	0.025598	0.013603	0.0238175	0.0111874	0.8735815	1.126418	0.101399	0.327521	0.705933	1.41656	3.05324	9.86207	1.654885	1.289426	0.010818	0.0162836	0.0112435	0.0166236	0.0149414	0.0364998	0.0172558	0.0103433	0.00428145	0.0235894	0.00543837	0.0268035	0.0191939	0.0748745	0.00623137	0.00695604	0.0161894	0.00909315	0.00342844	0.0113266	0.011008	0.00981464	0.00856151	0.00273017	0.00429156	0.000163242	0.00423001	0.0166971	0.0136203	0.00105814	0.0102882	0.00204574	0.000790647	0.00379793	0.00119531	0.00513673	0.0494267	0.00730447	0.0348109	0.0301118	0.00650001	0.0414849	0.0337559	0.0114796	0.0106648	0.00583441	0.0107915	0.00672138	0.00388399	0.00662931	0.00907235	0.0261444	0.00764254	0.0167548	0.000235109	0.00555757	0.0230325	0.00612224	0.0539199	0.00644377	0.00745022	0.0209701	0.0113263	0.0532489	0.00640215	0.0170525	0.00906179	0.0158663	0.00745262	0.331907	0.668093	0.3319072	1.501135
540	-640.929	-748.7572	107.8282	0.00914153	0.0115569	0.00630117	0.0121492	0.0310866	0.0130686	0.00435256	0.00345152	0.000935424	0.0112777	0.00463963	0.00445225	0.016231	0.0979217	0.00919833	0.00117806	0.000713985	0.0033607	0.00119598	0.00724073	0.00976004	0.00480393	0.0051111	0.0104279	0.0033116	0.00694431	0.0060098	0.0119293	0.00650301	0.0108673	0.00559084	0.0161388	0.00272885	0.00427292	0.00496688	0.00549389	0.0475101	0.04543	0.0242737	0.0276654	0.00490014	0.030889	0.0151132	0.0317971	0.00740232	0.00120278	0.00505704	0.0385767	0.0094168	0.000392328	0.00803835	0.0351877	0.0271448	0.0125018	1.11126e-05	0.00490134	0.0114904	0.0153579	0.0381828	0.00105998	0.000608472	0.0540226	0.0123068	0.0319887	0.00100365	0.00162618	0.0212029	0.0154924	0.00832748	0.8723583	1.127642	0.0749452	0.282624	0.674198	1.48324	3.53826	13.3431	1.87347	1.292636	0.00957834	0.0121091	0.00660226	0.0127298	0.032572	0.0136931	0.00456054	0.00361645	0.000980121	0.0118166	0.00486132	0.00466499	0.0170066	0.102601	0.00963785	0.00123435	0.000748101	0.00352128	0.00125313	0.00758672	0.0102264	0.00503348	0.00535532	0.0109261	0.00346984	0.00727613	0.00629697	0.0124993	0.00681374	0.0113866	0.00585798	0.0169099	0.00285924	0.0044771	0.00520421	0.0057564	0.0497803	0.0476008	0.0254336	0.0289873	0.00513428	0.032365	0.0158354	0.0333165	0.00775603	0.00126026	0.00529868	0.0404201	0.00986677	0.000411074	0.00842245	0.036869	0.0284419	0.0130991	1.16436e-05	0.00513554	0.0120395	0.0160918	0.0400073	0.00111063	0.000637546	0.0566039	0.0128948	0.0335172	0.00105161	0.00170389	0.0222161	0.0162327	0.00872539	0.525065	0.474935	0.5250651	0.954396
576	-645.2156	-753.4864	108.2708	0.0165963	0.00784507	0.00882277	0.000207114	0.0559308	0.0167216	0.00736303	0.00499812	0.0391953	0.0398639	0.0133607	0.00423867	0.0289721	0.039523	0.00313052	0.00370166	0.000875435	0.00221434	0.00214266	0.0245539	0.00528431	0.00392783	0.00223928	0.00405618	0.00109666	0.00295617	0.0120422	0.00320348	0.00559886	0.000162772	0.0215729	0.00504286	0.00206049	0.016226	0.00233158	0.00842576	0.0232185	0.00556296	0.0466625	0.00351456	0.0218179	0.0680715	0.0140625	0.00846366	0.0219355	0.0159056	0.013029	0.0106495	0.00579375	0.00515534	0.0516729	0.0130617	0.00571089	0.0144764	0.00402135	0.000731477	0.0286309	0.0238486	0.00705808	0.00221089	0.00333973	0.026762	0.0140483	0.0103708	0.0308301	0.010514	0.0116493	0.00131114	0.00832216	1.022062	0.9779376	0.0895286	0.308226	0.692686	1.44366	3.24437	11.1696	1.744908	0.9568277	0.0174901	0.00826756	0.00929791	0.000218268	0.0589429	0.0176221	0.00775956	0.00526729	0.0413061	0.0420107	0.0140802	0.00446694	0.0305324	0.0416515	0.00329911	0.00390101	0.000922581	0.00233359	0.00225805	0.0258762	0.00556889	0.00413936	0.00235987	0.00427462	0.00115572	0.00311537	0.0126907	0.003376	0.00590038	0.000171538	0.0227347	0.00531443	0.00217146	0.0170999	0.00245715	0.00887952	0.0244689	0.00586255	0.0491755	0.00370383	0.0229929	0.0717375	0.0148198	0.00891947	0.0231169	0.0167622	0.0137306	0.011223	0.00610577	0.00543297	0.0544557	0.0137651	0.00601845	0.015256	0.00423792	0.00077087	0.0301728	0.0251329	0.00743819	0.00232996	0.00351959	0.0282033	0.0148048	0.0109293	0.0324904	0.0110802	0.0122767	0.00138176	0.00877034	0.459745	0.540255	0.4597455	0.9488979
612	-639.809	-747.5886	107.7795	0.0114729	0.0119427	0.0038918	0.00513631	0.0207884	0.0160441	0.0111597	0.0030192	0.0181782	0.00533673	0.0136916	0.00363272	0.0297463	0.0383772	0.00916159	0.00118657	0.000721763	0.00663354	0.00105422	0.0133311	0.0110482	0.00225212	0.004007	0.00807033	0.00330934	0.00041968	0.00276795	0.0201574	0.00574279	0.00826668	0.00472349	0.0030424	0.00241954	0.00411166	0.00514912	0.00109053	0.0539293	0.00571968	0.0188871	0.023937	0.00390768	0.0239699	0.00826913	0.0283719	0.0204461	0.0017676	0.00475656	0.00110381	0.00145897	0.00939313	0.016167	0.0192317	0.0242944	0.00518977	3.16274e-06	0.00267426	0.0226803	0.0147067	0.0178726	0.0117804	0.018797	0.00566411	0.0103901	0.0481868	0.0004358	0.00486648	0.0135194	0.00681607	0.00220955	0.6760115	1.323989	0.106753	0.335845	0.711482	1.40552	2.97757	9.36742	1.617677	1.95853	0.0150467	0.0156629	0.00510408	0.00673624	0.0272638	0.0210418	0.0146359	0.00395967	0.0238406	0.00699909	0.0179565	0.00476429	0.0390122	0.0503315	0.0120154	0.00155619	0.000946589	0.00869985	0.0013826	0.0174837	0.0144897	0.00295365	0.00525517	0.0105842	0.00434018	0.000550408	0.00363015	0.0264363	0.00753164	0.0108417	0.00619484	0.00399009	0.00317322	0.00539242	0.00675304	0.00143022	0.070728	0.00750133	0.0247704	0.0313932	0.00512491	0.0314364	0.0108449	0.0372096	0.026815	0.0023182	0.00623821	0.00144764	0.00191343	0.012319	0.0212029	0.0252222	0.031862	0.00680636	4.14792e-06	0.00350728	0.0297452	0.0192878	0.0234399	0.0154499	0.0246522	0.00742845	0.0136266	0.0631967	0.00057155	0.00638237	0.0177306	0.00893924	0.00289782	0.506671	0.493329	0.5066711	0.7624885
648	-643.1742	-751.5936	108.4193	0.0272403	0.00384638	0.00270964	0.0131069	0.0224542	0.0070789	0.00289257	0.00234637	0.0308291	0.0374876	0.000598841	0.0125928	0.0315146	0.051501	0.010984	0.00273809	0.00261268	0.00112266	0.00643828	0.0148857	0.0140071	0.000699271	0.0045085	0.00285175	0.0158803	0.0104099	0.0108451	0.026777	0.00714621	0.00464169	0.0124196	0.0103505	0.01085	0.00629792	0.00182905	0.00570559	0.0227353	0.00225111	0.0497598	0.0057167	0.0139625	0.0124788	0.0381524	0.00340653	0.0115236	0.000119274	0.00731274	0.0036482	0.0284875	0.0014602	0.0420381	0.0494601	0.00918652	0.0194335	0.00934249	0.00432112	0.020244	0.037442	0.0102003	0.0114008	0.0037827	0.00753444	0.00588197	0.0288825	0.029022	0.0322311	0.00139926	0.000728225	0.00518243	1.042578	0.9574223	0.105354	0.333691	0.710055	1.40834	2.99679	9.49182	1.627216	0.9183223	0.0284071	0.00401113	0.00282569	0.0136683	0.023416	0.00738209	0.00301646	0.00244686	0.0321495	0.0390932	0.00062449	0.0131321	0.0328644	0.0537068	0.0114545	0.00285536	0.00272459	0.00117075	0.00671404	0.0155233	0.014607	0.000729221	0.0047016	0.00297389	0.0165605	0.0108558	0.0113096	0.0279239	0.00745228	0.0048405	0.0129516	0.0107939	0.0113147	0.00656766	0.00190739	0.00594997	0.0237091	0.00234753	0.051891	0.00596155	0.0145606	0.0130132	0.0397865	0.00355243	0.0120172	0.000124383	0.00762595	0.00380446	0.0297076	0.00152274	0.0438387	0.0515785	0.00957999	0.0202658	0.00974263	0.0045062	0.021111	0.0390457	0.0106371	0.0118891	0.00394472	0.00785714	0.0061339	0.0301196	0.030265	0.0336116	0.00145919	0.000759416	0.00540439	0.41124	0.58876	0.4112401	0.9589284
684	-635.5293	-744.0434	108.5141	0.0120425	0.0100227	0.00915952	0.00510637	0.0184465	0.0235437	0.00165866	0.00266461	0.00556532	0.0180358	0.00257019	0.019177	0.0483724	0.0416396	0.00164751	0.000427269	0.00173632	0.0019159	0.00200529	0.00551319	0.00955327	0.00302675	0.00495033	0.0102469	0.00245315	0.00276331	0.00065021	0.00749961	0.0190383	0.00437599	0.00625771	0.0056396	0.00142293	0.00407589	0.00132584	0.0148072	0.0140402	0.000319839	0.0310295	0.00148844	0.0101586	0.00734203	0.00711711	0.00551669	0.028997	0.00660523	0.00101553	0.00223814	0.0459052	0.00208113	0.0305064	0.0175208	0.0197263	0.00292497	0.0081895	0.016439	0.0142384	0.0129675	0.00676555	0.00692474	0.0105725	0.00981528	0.00869034	0.0180001	0.0172673	0.0187969	0.00118788	0.00297724	0.015317	1.100822	0.8991781	0.0796848	0.291205	0.680518	1.46947	3.43401	12.5494	1.82913	0.8168244	0.0164511	0.0136919	0.0125127	0.00697573	0.0251995	0.0321627	0.00226586	0.00364008	0.00760269	0.0246384	0.00351109	0.0261974	0.0660808	0.0568832	0.00225064	0.000583686	0.00237196	0.00261728	0.0027394	0.00753147	0.0130506	0.0041348	0.00676256	0.0139981	0.0033512	0.00377491	0.000888242	0.0102451	0.0260079	0.00597797	0.00854856	0.00770416	0.00194384	0.005568	0.00181121	0.0202279	0.0191801	0.000436927	0.0423889	0.00203334	0.0138775	0.0100298	0.00972257	0.00753626	0.0396123	0.0090233	0.00138729	0.00305749	0.0627103	0.002843	0.0416743	0.0239349	0.0269478	0.00399575	0.0111875	0.022457	0.0194508	0.0177147	0.0092423	0.00945977	0.014443	0.0134085	0.0118717	0.0245896	0.0235885	0.0256781	0.00162275	0.00406716	0.0209242	0.341191	0.658809	0.3411914	0.7320198
720	-632.424	-740.5625	108.1386	0.0132807	0.0170342	0.000997347	0.0245147	0.043521	0.0177328	0.00470462	0.00952319	0.0303796	0.0125879	0.0237814	0.0104742	0.0492532	0.0366308	0.00236641	0.00333676	0.00108593	0.00173192	3.02594e-05	0.00545485	0.0144391	0.00323968	0.00416991	0.00711737	0.00147789	0.00429337	0.00355744	0.0108694	0.00877351	0.00276704	0.00344626	0.00646973	0.00164557	0.015974	0.00461678	0.00351126	0.0531953	0.00161638	0.0300406	0.0165712	0.00991171	0.0109836	0.00894775	0.00323469	0.0158192	0.00971826	0.00494233	0.0112415	0.0719756	0.00168414	0.020693	0.065204	0.0125504	0.0047813	0.00202534	0.00212871	0.0366352	0.00741469	0.00787592	0.0162154	0.00693939	0.0105139	0.000229861	0.014774	0.041011	0.0276124	0.00325105	0.00686744	0.00265399	1.03971	0.96029	0.0706183	0.274545	0.668125	1.49673	3.64239	14.1606	1.91647	0.9236134	0.0140678	0.0180437	0.00105646	0.0259676	0.0461004	0.0187838	0.00498345	0.0100876	0.0321801	0.013334	0.0251908	0.0110949	0.0521722	0.0388018	0.00250666	0.00353452	0.00115029	0.00183457	3.20528e-05	0.00577814	0.0152949	0.00343169	0.00441704	0.0075392	0.00156548	0.00454783	0.00376828	0.0115136	0.00929349	0.00293103	0.00365051	0.00685317	0.00174309	0.0169207	0.0048904	0.00371936	0.056348	0.00171218	0.031821	0.0175533	0.0104991	0.0116346	0.00947805	0.0034264	0.0167568	0.0102942	0.00523524	0.0119077	0.0762414	0.00178395	0.0219194	0.0690684	0.0132943	0.00506467	0.00214538	0.00225487	0.0388065	0.00785414	0.0083427	0.0171764	0.00735066	0.011137	0.000243484	0.0156496	0.0434416	0.0292489	0.00344373	0.00727445	0.00281129	0.237258	0.762742	0.2372579	0.9440493
756	-649.4007	-757.6192	108.2184	0.0362708	0.00941133	0.0296093	0.0100268	0.0326455	0.0381379	0.007749	0.0143383	0.0101612	0.00798958	0.0159377	0.00666512	0.0647651	0.0519339	0.0114189	0.00967537	0.00889884	0.0153948	0.000235609	0.00610653	0.0120562	0.0103122	0.0262323	0.0201282	0.00199835	0.0130777	0.00216443	0.00940002	0.0364025	0.00158353	0.0117216	0.026188	0.00689923	0.0127301	0.01104	0.0148293	0.0695365	0.00321071	0.0498211	0.0110636	0.0237361	0.00229553	0.00798664	0.00238744	0.0261565	0.0370161	0.0102293	0.0656169	0.012902	0.00127195	0.0652701	0.0465769	0.00268877	0.00397788	0.0032266	0.00493216	0.0574477	0.0162878	0.0139231	0.0144816	0.00634472	0.0172796	0.00204031	0.0494286	0.0502586	0.00325038	0.00395258	0.00127896	0.00617197	1.003403	0.9965971	0.148822	0.394918	0.748372	1.33623	2.53217	6.71946	1.377452	0.9932173	0.0279828	0.0072608	0.0228434	0.0077356	0.0251859	0.0294232	0.00597832	0.0110619	0.00783929	0.00616393	0.0122959	0.00514211	0.049966	0.0400668	0.00880961	0.00746451	0.00686542	0.011877	0.000181771	0.00471117	0.00930128	0.00795584	0.0202381	0.0155288	0.00154172	0.0100894	0.00166985	0.00725208	0.0280844	0.00122169	0.00904313	0.0202039	0.00532273	0.00982125	0.00851732	0.0114407	0.0536471	0.00247705	0.0384367	0.00853555	0.0183123	0.00177099	0.00616166	0.0018419	0.0201796	0.0285577	0.00789183	0.0506231	0.00995386	0.000981308	0.0503556	0.0359339	0.00207437	0.00306892	0.00248931	0.00380514	0.0443206	0.0125659	0.0107416	0.0111725	0.00489493	0.0133311	0.00157409	0.0381339	0.0387743	0.00250766	0.0030494	0.000986711	0.00476165	0.278341	0.721659	0.2783411	1.296184
792	-636.5357	-744.4077	107.8721	0.0777497	0.0050214	0.0255046	0.0272921	0.0211653	0.0396833	0.00103871	0.00978904	0.026084	0.0511142	0.0131211	0.024147	0.0736874	0.0660448	0.0075825	0.00502896	0.0127489	0.0113571	0.00168109	0.0121201	0.00351394	0.0027738	0.00766632	0.0091528	5.30501e-05	0.00376891	0.00971597	0.0296295	0.0168972	0.0198514	0.0133736	0.0300486	0.00879764	0.0125302	0.00305686	0.0233376	0.0270998	0.000297285	0.0651417	0.00822807	0.0367111	0.102549	0.0226462	0.00909824	0.0136847	0.0123634	0.0144895	0.00447541	0.0479608	0.000370529	0.0863746	0.0283016	0.00564968	0.0161361	0.0177039	0.00204293	0.0497176	0.0497589	0.0344667	0.0313519	0.0109917	0.00721309	0.00957038	0.0452185	0.0549233	0.00680494	0.00238812	0.0140845	0.0316305	1.009546	0.990454	0.149848	0.396244	0.749155	1.33484	2.5237	6.67344	1.372482	0.9810885	0.0493469	0.00318703	0.0161875	0.017322	0.0134334	0.0251865	0.000659258	0.006213	0.0165552	0.0324416	0.00832782	0.0153259	0.0467686	0.0419179	0.00481254	0.00319183	0.0080916	0.00720822	0.00106697	0.00769249	0.00223026	0.0017605	0.00486573	0.00580919	3.36704e-05	0.00239209	0.00616662	0.0188055	0.0107245	0.0125995	0.00848807	0.0190715	0.00558377	0.00795281	0.00194016	0.0148121	0.0171999	0.000188683	0.0413448	0.00522227	0.0233001	0.065087	0.0143733	0.00577455	0.00868554	0.00784692	0.00919635	0.0028405	0.0304402	0.000235171	0.054821	0.0179627	0.00358579	0.0102414	0.0112365	0.00129662	0.0315553	0.0315815	0.0218756	0.0198987	0.00697633	0.00457807	0.00607422	0.0286997	0.0348592	0.00431902	0.00151571	0.00893928	0.0200755	0.334909	0.665091	0.3349088	1.575574
